시도명,시군구명,생년,RFID구분,축종,품종,마릿수,맹견여부
경기도,용인시,2019,내장형,고양이,페르시안-페르시안 친칠라,5,N
경기도,용인시,2019,내장형,고양이,하일랜드 폴드,1,N
경기도,용인시,2019,내장형,고양이,한국 고양이,41,N
경기도,하남시,2019,내장형,개,풍산견,3,N
경기도,하남시,2019,외장형,개,프렌치 불독,5,N
경기도,하남시,2019,인식표,개,프렌치 불독,1,N
경기도,하남시,2019,내장형,개,프렌치 불독,8,N
경기도,하남시,2019,인식표,개,핏불테리어,1,Y
경기도,화성시,2005,인식표,개,페키니즈,2,N
경기도,화성시,2005,내장형,개,페키니즈,2,N
경기도,화성시,2005,외장형,개,포메라니안,4,N
경기도,화성시,2005,내장형,개,포메라니안,8,N
경기도,화성시,2005,내장형,개,포인터,1,N
경기도,화성시,2005,외장형,개,푸들,15,N
경기도,화성시,2023,외장형,개,아메리칸 코카 스파니엘,1,N
경기도,화성시,2023,외장형,개,아메리칸불리,2,N
경기도,화성시,2023,외장형,개,아프간 하운드,1,N
경기도,화성시,2023,외장형,개,알라스칸 말라뮤트,2,N
경기도,화성시,2023,외장형,개,와이어 폭스 테리어,1,N
경기도,화성시,2023,외장형,개,요크셔 테리어,13,N
경기도,화성시,2023,외장형,개,웰시 코기 카디건,8,N
경기도,화성시,2023,내장형,개,웰시 코기 카디건,4,N
경기도,화성시,2023,외장형,개,웰시 코기 펨브로크,9,N
경기도,화성시,2023,내장형,개,웰시 코기 펨브로크,1,N
경기도,화성시,2023,외장형,개,이탈리안 그레이 하운드,15,N
경기도,화성시,2023,외장형,개,재패니즈 스피츠,1,N
경기도,화성시,2023,내장형,개,저먼 셰퍼드 독,4,N
경기도,화성시,2023,외장형,개,진도견,7,N
경기도,화성시,2023,내장형,개,진도견,44,N
경기도,화성시,2023,외장형,개,치와와,24,N
경기도,화성시,2023,내장형,개,치와와,5,N
경기도,화성시,2023,외장형,개,캐벌리어 킹 찰스 스파니엘,1,N
경기도,화성시,2023,내장형,개,코카 스파니엘,1,N
경기도,화성시,2023,외장형,개,토이 푸들,52,N
경기도,화성시,2023,내장형,개,토이 푸들,6,N
경기도,화성시,2023,외장형,개,퍼그,1,N
경기도,화성시,2023,외장형,개,페키니즈,3,N
경기도,화성시,2023,외장형,개,포메라니안,207,N
경기도,화성시,2023,내장형,개,포메라니안,16,N
경기도,화성시,2023,내장형,개,포인터,1,N
경기도,화성시,2023,외장형,개,푸들,131,N
경기도,화성시,2023,내장형,개,푸들,19,N
경기도,화성시,2023,외장형,개,풍산견,2,N
경기도,화성시,2023,내장형,개,풍산견,2,N
경기도,화성시,2023,외장형,개,프렌치 불독,6,N
경기도,화성시,2023,내장형,개,프렌치 불독,3,N
경기도,화성시,2023,외장형,개,프렌치 브리타니,1,N
경기도,화성시,2023,외장형,개,휘펫,1,N
경기도,화성시,2023,내장형,고양이,노르웨이 숲,1,N
경기도,화성시,2023,내장형,고양이,데본 렉스,1,N
경기도,화성시,2023,내장형,고양이,러시안 블루,3,N
경기도,화성시,2023,내장형,고양이,레그돌,6,N
경기도,화성시,2023,내장형,고양이,먼치킨,2,N
경기도,화성시,2023,내장형,고양이,믹스묘,7,N
경기도,화성시,2023,내장형,고양이,브리티시 쇼트헤어,9,N
경기도,화성시,2023,내장형,고양이,스코티시폴드,1,N
경기도,화성시,2023,내장형,고양이,스핑크스,1,N
경기도,화성시,2023,내장형,고양이,아메리칸 쇼트헤어,1,N
경기도,화성시,2023,내장형,고양이,터키시 앙고라,1,N
경기도,화성시,2023,내장형,고양이,한국 고양이,33,N
경기도,하남시,2023,외장형,개,토이 푸들,15,N
경기도,하남시,2023,내장형,개,토이 푸들,2,N
경기도,하남시,2023,외장형,개,퍼그,1,N
경기도,하남시,2023,외장형,개,포메라니안,60,N
경기도,하남시,2023,내장형,개,포메라니안,8,N
경기도,하남시,2023,외장형,개,푸들,47,N
경기도,하남시,2023,내장형,개,푸들,8,N
경기도,하남시,2023,외장형,개,프렌치 불독,4,N
경기도,하남시,2023,내장형,개,휘펫,1,N
경기도,하남시,2023,내장형,고양이,러시안 블루,1,N
경기도,하남시,2023,내장형,고양이,먼치킨,1,N
경기도,하남시,2023,내장형,고양이,메인쿤,1,N
경기도,하남시,2023,내장형,고양이,믹스묘,1,N
경기도,하남시,2023,내장형,고양이,스코티시폴드,1,N
경기도,하남시,2023,내장형,고양이,페르시안,1,N
경기도,하남시,2023,내장형,고양이,한국 고양이,21,N
경기도,화성시,2010,내장형,개,그레이트 피레니즈,1,N
경기도,화성시,2010,외장형,개,기타,3,N
경기도,화성시,2010,인식표,개,기타,2,N
경기도,화성시,2010,내장형,개,기타,4,N
경기도,화성시,2010,외장형,개,꼬똥 드 뚤레아,1,N
경기도,화성시,2010,외장형,개,닥스훈트,10,N
경기도,화성시,2010,인식표,개,닥스훈트,1,N
경기도,화성시,2007,외장형,개,잉글리쉬 코카 스파니엘,1,N
경기도,화성시,2007,내장형,개,잉글리쉬 코카 스파니엘,1,N
경기도,화성시,2007,내장형,개,자이언트 슈나우져,1,N
경기도,화성시,2007,외장형,개,진도견,6,N
경기도,화성시,2007,인식표,개,진도견,1,N
경기도,화성시,2007,내장형,개,진도견,4,N
경기도,화성시,2007,외장형,개,치와와,5,N
경기도,화성시,2007,인식표,개,치와와,1,N
경기도,화성시,2007,내장형,개,치와와,13,N
경기도,화성시,2007,인식표,개,코카 스파니엘,1,N
경기도,화성시,2007,내장형,개,코카 스파니엘,10,N
경기도,화성시,2007,외장형,개,토이 푸들,3,N
경기도,화성시,2007,인식표,개,토이 푸들,2,N
경기도,화성시,2007,내장형,개,토이 푸들,8,N
경기도,화성시,2007,외장형,개,페키니즈,5,N
경기도,화성시,2010,내장형,개,시츄,63,N
경기도,화성시,2010,외장형,개,실키테리어,3,N
경기도,화성시,2010,내장형,개,아메리칸 아키다,1,N
경기도,화성시,2021,내장형,고양이,브리티시 쇼트헤어,14,N
경기도,화성시,2021,내장형,고양이,샴,3,N
경기도,화성시,2021,내장형,고양이,셀커크 렉스,1,N
경기도,화성시,2021,내장형,고양이,스코티시폴드,5,N
경기도,화성시,2021,내장형,고양이,스핑크스,2,N
경기도,화성시,2021,내장형,고양이,싱가퓨라,1,N
경기도,화성시,2021,내장형,고양이,아메리칸 쇼트헤어,8,N
경기도,화성시,2021,내장형,고양이,아비시니안,5,N
경기도,화성시,2021,내장형,고양이,페르시안,4,N
경기도,화성시,2021,내장형,고양이,페르시안-페르시안 친칠라,1,N
경기도,화성시,2021,내장형,고양이,한국 고양이,73,N
경기도,화성시,2022,외장형,개,골든 리트리버,23,N
경기도,화성시,2022,내장형,개,골든 리트리버,25,N
경기도,화성시,2022,외장형,개,그레이 하운드,1,N
경기도,화성시,2022,내장형,개,그레이 하운드,1,N
경기도,화성시,2022,외장형,개,기타,59,N
경기도,화성시,2022,내장형,개,기타,44,N
경기도,화성시,2022,외장형,개,꼬똥 드 뚤레아,11,N
경기도,화성시,2022,내장형,개,꼬똥 드 뚤레아,15,N
경기도,화성시,2022,외장형,개,닥스훈트,13,N
경기도,화성시,2022,내장형,개,닥스훈트,11,N
경기도,화성시,2022,외장형,개,도베르만,3,N
경기도,화성시,2022,내장형,개,도베르만,3,N
경기도,화성시,2022,외장형,개,라브라도 리트리버,12,N
경기도,화성시,2022,내장형,개,라브라도 리트리버,28,N
경기도,화성시,2022,외장형,개,라이카,1,N
경기도,화성시,2022,내장형,개,라이카,2,N
경기도,화성시,2022,외장형,개,로트와일러,2,Y
경기도,화성시,2022,내장형,개,마리노이즈,2,N
경기도,화성시,2022,내장형,개,마스티프,1,N
경기도,화성시,2022,내장형,개,말라뮤트,1,N
경기도,화성시,2022,외장형,개,말티즈,243,N
경기도,화성시,2022,내장형,개,말티즈,71,N
경기도,화성시,2022,내장형,개,미니어쳐 슈나우저,1,N
경기도,화성시,2022,외장형,개,미니어쳐 푸들,14,N
경기도,화성시,2022,내장형,개,미니어쳐 푸들,1,N
경기도,하남시,2008,인식표,개,슈나우져,2,N
경기도,하남시,2008,내장형,개,슈나우져,3,N
경기도,하남시,2008,외장형,개,스피츠,1,N
경기도,하남시,2008,내장형,개,스피츠,3,N
경기도,하남시,2008,외장형,개,시츄,19,N
경기도,하남시,2008,내장형,개,시츄,28,N
경기도,하남시,2008,외장형,개,아메리칸 에스키모,1,N
경기도,하남시,2008,외장형,개,아메리칸 코카 스파니엘,3,N
경기도,하남시,2008,인식표,개,아메리칸 코카 스파니엘,1,N
경기도,하남시,2008,내장형,개,아메리칸 코카 스파니엘,1,N
경기도,하남시,2008,외장형,개,요크셔 테리어,19,N
경기도,하남시,2008,내장형,개,요크셔 테리어,31,N
경기도,하남시,2008,내장형,개,웨스트하이랜드화이트테리어,1,N
경기도,하남시,2008,내장형,개,웰시 코기 펨브로크,1,N
경기도,하남시,2008,내장형,개,재패니즈 스피츠,1,N
경기도,하남시,2008,내장형,개,제페니즈칭,1,N
경기도,하남시,2008,외장형,개,진도견,2,N
경기도,하남시,2008,인식표,개,진도견,3,N
경기도,하남시,2008,외장형,개,치와와,2,N
경기도,하남시,2008,내장형,개,치와와,3,N
경기도,하남시,2008,외장형,개,코카 스파니엘,1,N
경기도,하남시,2008,내장형,개,코카 스파니엘,5,N
경기도,하남시,2008,외장형,개,토이 푸들,2,N
경기도,하남시,2008,인식표,개,토이 푸들,2,N
경기도,하남시,2008,내장형,개,토이 푸들,4,N
경기도,포천시,2016,인식표,개,말티즈,21,N
경기도,포천시,2016,내장형,개,말티즈,42,N
경기도,포천시,2016,인식표,개,미니어쳐 푸들,1,N
경기도,포천시,2017,내장형,개,기타,9,N
경기도,포천시,2017,외장형,개,닥스훈트,1,N
경기도,포천시,2017,인식표,개,닥스훈트,5,N
경기도,포천시,2017,내장형,개,닥스훈트,7,N
경기도,포천시,2017,내장형,개,달마시안,1,N
경기도,포천시,2017,외장형,개,도고 아르젠티노,3,N
경기도,포천시,2017,인식표,개,동경견,1,N
경기도,포천시,2017,외장형,개,라브라도 리트리버,4,N
경기도,포천시,2017,인식표,개,라브라도 리트리버,3,N
경기도,포천시,2017,내장형,개,라브라도 리트리버,11,N
경기도,포천시,2017,외장형,개,라이카,3,N
경기도,포천시,2017,인식표,개,라이카,31,N
경기도,포천시,2017,내장형,개,라이카,2,N
경기도,포천시,2017,인식표,개,로트와일러,1,Y
경기도,포천시,2017,내장형,개,로트와일러,1,Y
경기도,포천시,2017,내장형,개,마리노이즈,1,N
경기도,포천시,2017,외장형,개,말라뮤트,1,N
경기도,포천시,2017,인식표,개,말라뮤트,2,N
경기도,포천시,2017,외장형,개,말티즈,20,N
경기도,포천시,2017,인식표,개,말티즈,21,N
경기도,포천시,2017,내장형,개,말티즈,53,N
경기도,포천시,2017,인식표,개,맨체스터테리어,1,N
경기도,포천시,2017,외장형,개,미니어쳐 슈나우저,1,N
경기도,포천시,2017,외장형,개,미니어쳐 핀셔,4,N
경기도,포천시,2017,내장형,개,미니어쳐 핀셔,5,N
경기도,포천시,2017,외장형,개,믹스견,62,N
경기도,포천시,2017,인식표,개,믹스견,61,N
경기도,포천시,2017,내장형,개,믹스견,72,N
경기도,포천시,2017,외장형,개,베들링턴 테리어,1,N
경기도,포천시,2017,인식표,개,베들링턴 테리어,1,N
경기도,포천시,2017,외장형,개,벨기에 그로넨달,1,N
경기도,포천시,2017,외장형,개,보더 콜리,1,N
경기도,포천시,2017,인식표,개,보더 콜리,3,N
경기도,포천시,2017,내장형,개,보더 콜리,5,N
경기도,포천시,2017,외장형,개,보스턴 테리어,1,N
경기도,포천시,2017,내장형,개,보스턴 테리어,2,N
경기도,포천시,2017,인식표,개,불독,8,N
경기도,포천시,2017,내장형,개,브리타니 스파니엘,1,N
경기도,포천시,2017,외장형,개,비숑 프리제,6,N
경기도,포천시,2017,인식표,개,비숑 프리제,4,N
경기도,포천시,2017,내장형,개,비숑 프리제,22,N
경기도,포천시,2017,인식표,개,사모예드,2,N
경기도,포천시,2017,내장형,개,사모예드,4,N
경기도,포천시,2017,외장형,개,삽살개,3,N
경기도,포천시,2017,내장형,개,삽살개,2,N
경기도,포천시,2017,외장형,개,샤페이,1,N
경기도,포천시,2017,인식표,개,샤페이,1,N
경기도,포천시,2017,내장형,개,세인트 버나드,1,N
경기도,포천시,2017,내장형,개,셔틀랜드 쉽독,1,N
경기도,포천시,2017,인식표,개,셰퍼드,1,N
경기도,하남시,2003,내장형,개,페키니즈,2,N
경기도,하남시,2003,외장형,개,포메라니안,2,N
경기도,하남시,2003,내장형,개,포메라니안,2,N
경기도,하남시,2003,외장형,개,푸들,4,N
경기도,하남시,2003,인식표,개,푸들,2,N
경기도,하남시,2003,내장형,개,푸들,13,N
경기도,하남시,2003,내장형,개,화이트테리어,1,N
경기도,하남시,2004,인식표,개,그레이트 피레니즈,1,N
경기도,하남시,2004,인식표,개,기타,1,N
경기도,하남시,2004,외장형,개,닥스훈트,1,N
경기도,하남시,2004,인식표,개,닥스훈트,1,N
경기도,하남시,2004,외장형,개,라브라도 리트리버,2,N
경기도,하남시,2004,외장형,개,말티즈,22,N
경기도,하남시,2004,인식표,개,말티즈,6,N
경기도,하남시,2004,내장형,개,말티즈,37,N
경기도,하남시,2004,외장형,개,미니어쳐 슈나우저,1,N
경기도,하남시,2004,내장형,개,미니어쳐 푸들,2,N
경기도,하남시,2004,외장형,개,미니어쳐 핀셔,3,N
경기도,하남시,2004,인식표,개,미니어쳐 핀셔,1,N
경기도,하남시,2004,내장형,개,미니어쳐 핀셔,1,N
경기도,하남시,2004,외장형,개,믹스견,10,N
경기도,하남시,2004,인식표,개,믹스견,3,N
경기도,하남시,2004,내장형,개,믹스견,7,N
경기도,하남시,2004,인식표,개,비글,1,N
경기도,하남시,2004,내장형,개,빠삐용,1,N
경기도,하남시,2004,외장형,개,슈나우져,5,N
경기도,하남시,2004,내장형,개,슈나우져,9,N
경기도,하남시,2004,외장형,개,스피츠,1,N
경기도,하남시,2004,외장형,개,시츄,12,N
경기도,용인시,2020,외장형,개,골든 리트리버,20,N
경기도,용인시,2020,인식표,개,골든 리트리버,11,N
경기도,용인시,2020,내장형,개,골든 리트리버,75,N
경기도,용인시,2020,내장형,개,그레이 하운드,2,N
경기도,용인시,2020,내장형,개,그레이트 피레니즈,2,N
경기도,용인시,2020,외장형,개,기타,34,N
경기도,용인시,2020,인식표,개,기타,2,N
경기도,용인시,2020,내장형,개,기타,73,N
경기도,용인시,2020,외장형,개,꼬똥 드 뚤레아,4,N
경기도,용인시,2020,인식표,개,꼬똥 드 뚤레아,2,N
경기도,의왕시,2005,내장형,개,스피츠,1,N
경기도,의왕시,2005,외장형,개,시츄,3,N
경기도,의왕시,2005,인식표,개,시츄,2,N
경기도,의왕시,2005,내장형,개,시츄,5,N
